"`` It 's a very , very shallow bay in Port Levy , very muddy , so whether they were chasing food and got caught in the shallows , we do n't know , '' remarked department community relations manager Grant Campbell to the Associated Press .",01/25/2010
"`` It 's a very , very shallow bay in Port Levy , very muddy , so whether they were chasing food and got caught in the shallows , we do n't know , '' remarked department community relations manager Grant Campbell to the Associated Press .",01/25/2010
"`` It 's a very , very shallow bay in Port Levy , very muddy , so whether they were chasing food and got caught in the shallows , we do n't know , '' remarked department community relations manager Grant Campbell to the Associated Press .",01/25/2010
"`` It 's a very , very shallow bay in Port Levy , very muddy , so whether they were chasing food and got caught in the shallows , we do n't know , '' remarked department community relations manager Grant Campbell to the Associated Press .",01/25/2010
"`` It 's a very , very shallow bay in Port Levy , very muddy , so whether they were chasing food and got caught in the shallows , we do n't know , '' remarked department community relations manager Grant Campbell to the Associated Press .",01/25/2010
This is the first time that such large numbers of dolphins had been stranded in the Philippines .,02/14/2009
This is the first time that such large numbers of dolphins had been stranded in the Philippines .,02/14/2009
This is the first time that such large numbers of dolphins had been stranded in the Philippines .,02/14/2009
This is the first time that such large numbers of dolphins had been stranded in the Philippines .,02/14/2009
This is the first time that such large numbers of dolphins had been stranded in the Philippines .,02/14/2009
This is the first time that such large numbers of dolphins had been stranded in the Philippines .,02/14/2009
"With great difficulty , the emergency team has waded into the chest-deep water , clapping their hands and hitting the surface to guide and drive the whales farther away from the coastal shore to deeper waters .",02/14/2009
"With great difficulty , the emergency team has waded into the chest-deep water , clapping their hands and hitting the surface to guide and drive the whales farther away from the coastal shore to deeper waters .",02/14/2009
"With great difficulty , the emergency team has waded into the chest-deep water , clapping their hands and hitting the surface to guide and drive the whales farther away from the coastal shore to deeper waters .",02/14/2009
"With great difficulty , the emergency team has waded into the chest-deep water , clapping their hands and hitting the surface to guide and drive the whales farther away from the coastal shore to deeper waters .",02/14/2009
"With great difficulty , the emergency team has waded into the chest-deep water , clapping their hands and hitting the surface to guide and drive the whales farther away from the coastal shore to deeper waters .",02/14/2009
"With great difficulty , the emergency team has waded into the chest-deep water , clapping their hands and hitting the surface to guide and drive the whales farther away from the coastal shore to deeper waters .",02/14/2009
"With great difficulty , the emergency team has waded into the chest-deep water , clapping their hands and hitting the surface to guide and drive the whales farther away from the coastal shore to deeper waters .",02/14/2009
"With great difficulty , the emergency team has waded into the chest-deep water , clapping their hands and hitting the surface to guide and drive the whales farther away from the coastal shore to deeper waters .",02/14/2009
Greenpeace activist Adele blogged the news from their Stockholm office expressing reservations over the legitimacy of the vote saying it would `` change little or nothing '' as previous votes had already been passed in favour of the anti-whaling group of countries .,06/19/2006
Greenpeace activist Adele blogged the news from their Stockholm office expressing reservations over the legitimacy of the vote saying it would `` change little or nothing '' as previous votes had already been passed in favour of the anti-whaling group of countries .,06/19/2006
Greenpeace activist Adele blogged the news from their Stockholm office expressing reservations over the legitimacy of the vote saying it would `` change little or nothing '' as previous votes had already been passed in favour of the anti-whaling group of countries .,06/19/2006
Greenpeace activist Adele blogged the news from their Stockholm office expressing reservations over the legitimacy of the vote saying it would `` change little or nothing '' as previous votes had already been passed in favour of the anti-whaling group of countries .,06/19/2006
Greenpeace activist Adele blogged the news from their Stockholm office expressing reservations over the legitimacy of the vote saying it would `` change little or nothing '' as previous votes had already been passed in favour of the anti-whaling group of countries .,06/19/2006
Greenpeace activist Adele blogged the news from their Stockholm office expressing reservations over the legitimacy of the vote saying it would `` change little or nothing '' as previous votes had already been passed in favour of the anti-whaling group of countries .,06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"Japanese commissioner , Mr Minoru Morimoto , praised the winning vote and said the declaration `` added weight to Japan 's proposal to normalize the IWC and bring it back to its original function of managing and regulating sustainable commercial whaling . ''",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The vote is considered a victory for Japan , which has long argued for a return to commercial whaling , and has been ` recruiting ' sympathetic nations to join the IWC in order to bolster its vote .",06/19/2006
"The West Australian coast has seen 21 mass whale and dolphin strandings since 1984 , according to the department .",03/26/2009
"The West Australian coast has seen 21 mass whale and dolphin strandings since 1984 , according to the department .",03/26/2009
"The West Australian coast has seen 21 mass whale and dolphin strandings since 1984 , according to the department .",03/26/2009
"The West Australian coast has seen 21 mass whale and dolphin strandings since 1984 , according to the department .",03/26/2009
"The West Australian coast has seen 21 mass whale and dolphin strandings since 1984 , according to the department .",03/26/2009
"The West Australian coast has seen 21 mass whale and dolphin strandings since 1984 , according to the department .",03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Six of the rescued whales washed up on a different beach less than a day later .,03/26/2009
Scientists can not explain what draws whales so close to shore .,03/26/2009
Scientists can not explain what draws whales so close to shore .,03/26/2009
Scientists can not explain what draws whales so close to shore .,03/26/2009
Scientists can not explain what draws whales so close to shore .,03/26/2009
"About 180 volunteers , wildlife officers and veterinarians participated in the Tuesday rescue effort , but officials said there had always been a risk that the whales could be stranded again .",03/26/2009
"About 180 volunteers , wildlife officers and veterinarians participated in the Tuesday rescue effort , but officials said there had always been a risk that the whales could be stranded again .",03/26/2009
"About 180 volunteers , wildlife officers and veterinarians participated in the Tuesday rescue effort , but officials said there had always been a risk that the whales could be stranded again .",03/26/2009
"About 180 volunteers , wildlife officers and veterinarians participated in the Tuesday rescue effort , but officials said there had always been a risk that the whales could be stranded again .",03/26/2009
"The whales tried swimming back to shore shortly after the Tuesday rescue , but conservation officials guided them to deeper waters with the hopes that they would stay out at sea .",03/26/2009
"The whales tried swimming back to shore shortly after the Tuesday rescue , but conservation officials guided them to deeper waters with the hopes that they would stay out at sea .",03/26/2009
Sperm whales are the most common of all the whales in the Gulf of Mexico .,12/31/2007
Sperm whales are the most common of all the whales in the Gulf of Mexico .,12/31/2007
Sperm whales are the most common of all the whales in the Gulf of Mexico .,12/31/2007
Sperm whales are the most common of all the whales in the Gulf of Mexico .,12/31/2007
Sperm whales are the most common of all the whales in the Gulf of Mexico .,12/31/2007
"A sheriff 's office boat is there to keep the interested public at an appropriate , safe distance .",12/31/2007
"A sheriff 's office boat is there to keep the interested public at an appropriate , safe distance .",12/31/2007
"In the past 10 years , two dead whales washed up on the western shores of Florida .",12/31/2007
"In the past 10 years , two dead whales washed up on the western shores of Florida .",12/31/2007
"In the past 10 years , two dead whales washed up on the western shores of Florida .",12/31/2007
"In response , Greenpeace says they were dedicated to the principles of `` peaceful protests '' , adding that the threat was to the world 's whales .",06/19/2006
"In response , Greenpeace says they were dedicated to the principles of `` peaceful protests '' , adding that the threat was to the world 's whales .",06/19/2006
"`` I think the Japanese government found that they could not defend the killing of humpback whales , which are listed under appendix A of the CITES convention , which is the international trade on endangered species convention . ''",12/21/2007
"`` I think the Japanese government found that they could not defend the killing of humpback whales , which are listed under appendix A of the CITES convention , which is the international trade on endangered species convention . ''",12/21/2007
"`` I think the Japanese government found that they could not defend the killing of humpback whales , which are listed under appendix A of the CITES convention , which is the international trade on endangered species convention . ''",12/21/2007
"`` I think the Japanese government found that they could not defend the killing of humpback whales , which are listed under appendix A of the CITES convention , which is the international trade on endangered species convention . ''",12/21/2007
"`` I think the Japanese government found that they could not defend the killing of humpback whales , which are listed under appendix A of the CITES convention , which is the international trade on endangered species convention . ''",12/21/2007
"Although Tokyo vigorously defends the whale hunt as scientific research , whale meat - a delicacy in Japan - ends up in supermarkets .",12/21/2007
"Although Tokyo vigorously defends the whale hunt as scientific research , whale meat - a delicacy in Japan - ends up in supermarkets .",12/21/2007
"Although Tokyo vigorously defends the whale hunt as scientific research , whale meat - a delicacy in Japan - ends up in supermarkets .",12/21/2007
"Although Tokyo vigorously defends the whale hunt as scientific research , whale meat - a delicacy in Japan - ends up in supermarkets .",12/21/2007
"Although Tokyo vigorously defends the whale hunt as scientific research , whale meat - a delicacy in Japan - ends up in supermarkets .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Japan has been under pressure from conservation groups , the United States , Australia and New Zealand not to hunt humpback whales - which are considered near extinction .",12/21/2007
"Greenpeace Australia 's chief Steve Shallhorn , says it was Australia 's firm stand that forced Tokyo 's turnaround .",12/21/2007
"Greenpeace Australia 's chief Steve Shallhorn , says it was Australia 's firm stand that forced Tokyo 's turnaround .",12/21/2007
"Greenpeace Australia 's chief Steve Shallhorn , says it was Australia 's firm stand that forced Tokyo 's turnaround .",12/21/2007
"Greenpeace Australia 's chief Steve Shallhorn , says it was Australia 's firm stand that forced Tokyo 's turnaround .",12/21/2007
"`` I think there 's little doubt the Australian intervention has caused Tokyo to change its mind , '' he said .",12/21/2007
"`` I think there 's little doubt the Australian intervention has caused Tokyo to change its mind , '' he said .",12/21/2007
"`` I think there 's little doubt the Australian intervention has caused Tokyo to change its mind , '' he said .",12/21/2007
"`` I think there 's little doubt the Australian intervention has caused Tokyo to change its mind , '' he said .",12/21/2007
"`` I think there 's little doubt the Australian intervention has caused Tokyo to change its mind , '' he said .",12/21/2007
"`` I think there 's little doubt the Australian intervention has caused Tokyo to change its mind , '' he said .",12/21/2007
"On Wednesday , Australian Foreign Minister Stephen Smith said bluntly that the Japanese hunt was not science , but `` the slaughter of whales . ''",12/21/2007
"On Wednesday , Australian Foreign Minister Stephen Smith said bluntly that the Japanese hunt was not science , but `` the slaughter of whales . ''",12/21/2007
"On Wednesday , Australian Foreign Minister Stephen Smith said bluntly that the Japanese hunt was not science , but `` the slaughter of whales . ''",12/21/2007
"On Wednesday , Australian Foreign Minister Stephen Smith said bluntly that the Japanese hunt was not science , but `` the slaughter of whales . ''",12/21/2007
"On Wednesday , Australian Foreign Minister Stephen Smith said bluntly that the Japanese hunt was not science , but `` the slaughter of whales . ''",12/21/2007
"A Japanese government spokesman says Friday 's decision was made after talks with the International Whaling Commission , which is currently chaired by the United States .",12/21/2007
"A Japanese government spokesman says Friday 's decision was made after talks with the International Whaling Commission , which is currently chaired by the United States .",12/21/2007
"A Japanese government spokesman says Friday 's decision was made after talks with the International Whaling Commission , which is currently chaired by the United States .",12/21/2007
"A Japanese government spokesman says Friday 's decision was made after talks with the International Whaling Commission , which is currently chaired by the United States .",12/21/2007
"A Japanese government spokesman says Friday 's decision was made after talks with the International Whaling Commission , which is currently chaired by the United States .",12/21/2007
"A Japanese government spokesman says Friday 's decision was made after talks with the International Whaling Commission , which is currently chaired by the United States .",12/21/2007
Australia increased that pressure on Wednesday when it announced it would send a ship and planes to track the Japanese fleet and gather evidence that could be used to mount a legal challenge to Japanese whaling .,12/21/2007
Australia increased that pressure on Wednesday when it announced it would send a ship and planes to track the Japanese fleet and gather evidence that could be used to mount a legal challenge to Japanese whaling .,12/21/2007
Australia increased that pressure on Wednesday when it announced it would send a ship and planes to track the Japanese fleet and gather evidence that could be used to mount a legal challenge to Japanese whaling .,12/21/2007
Australia increased that pressure on Wednesday when it announced it would send a ship and planes to track the Japanese fleet and gather evidence that could be used to mount a legal challenge to Japanese whaling .,12/21/2007
Australia increased that pressure on Wednesday when it announced it would send a ship and planes to track the Japanese fleet and gather evidence that could be used to mount a legal challenge to Japanese whaling .,12/21/2007
Australia increased that pressure on Wednesday when it announced it would send a ship and planes to track the Japanese fleet and gather evidence that could be used to mount a legal challenge to Japanese whaling .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
Today 's decision will save 50 humpback whales that Japanese whalers had planned to catch and kill in Antarctic waters .,12/21/2007
"According to SAMSA , the detention adheres to Canadian maritime laws and followed correspondence from Canada , who requested that the authorities check the ship .",01/28/2006
"According to SAMSA , the detention adheres to Canadian maritime laws and followed correspondence from Canada , who requested that the authorities check the ship .",01/28/2006
This means the ship allegedly does not comply with the International Ship and Port Facility Security Code ( ISPS Code ) - a comprehensive set of measures to enhance the security of ships and port facilities .,01/28/2006
This means the ship allegedly does not comply with the International Ship and Port Facility Security Code ( ISPS Code ) - a comprehensive set of measures to enhance the security of ships and port facilities .,01/28/2006
The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,01/28/2006
The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,01/28/2006
The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,01/28/2006
The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,01/28/2006
The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,01/28/2006
The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,01/28/2006
The official said the detention was in line with Canadian maritime laws and followed correspondence from Canada requesting the authorities check the ship .,01/28/2006
"However , Captain Paul Watson says political pressure from Japan is behind the detention of the boat .",01/28/2006
"However , Captain Paul Watson says political pressure from Japan is behind the detention of the boat .",01/28/2006
"However , Captain Paul Watson says political pressure from Japan is behind the detention of the boat .",01/28/2006
"Whaling in Taiji usually yields 2,000 dolphins per year using the dolphin drive hunting method .",11/01/2007
"Whaling in Taiji usually yields 2,000 dolphins per year using the dolphin drive hunting method .",11/01/2007
"Whaling in Taiji usually yields 2,000 dolphins per year using the dolphin drive hunting method .",11/01/2007
"Whaling in Taiji usually yields 2,000 dolphins per year using the dolphin drive hunting method .",11/01/2007
"Whaling in Taiji usually yields 2,000 dolphins per year using the dolphin drive hunting method .",11/01/2007
"Whaling in Taiji usually yields 2,000 dolphins per year using the dolphin drive hunting method .",11/01/2007
"Whaling in Taiji usually yields 2,000 dolphins per year using the dolphin drive hunting method .",11/01/2007
The dolphins are diverted from their migration route by banging metal rods .,11/01/2007
The dolphins are diverted from their migration route by banging metal rods .,11/01/2007
Television crews and campaigners opposed to the culling were prevented by fishermen and local police from filming these activities .,11/01/2007
Television crews and campaigners opposed to the culling were prevented by fishermen and local police from filming these activities .,11/01/2007
Television crews and campaigners opposed to the culling were prevented by fishermen and local police from filming these activities .,11/01/2007
Television crews and campaigners opposed to the culling were prevented by fishermen and local police from filming these activities .,11/01/2007
"Although the practice of aquatic mammal hunting is condemned by many groups worldwide as well as within Japan , whaling is seen by those involved as a long-practiced cultural tradition that should be defended .",11/01/2007
"Although the practice of aquatic mammal hunting is condemned by many groups worldwide as well as within Japan , whaling is seen by those involved as a long-practiced cultural tradition that should be defended .",11/01/2007
"Although the practice of aquatic mammal hunting is condemned by many groups worldwide as well as within Japan , whaling is seen by those involved as a long-practiced cultural tradition that should be defended .",11/01/2007
"Although the practice of aquatic mammal hunting is condemned by many groups worldwide as well as within Japan , whaling is seen by those involved as a long-practiced cultural tradition that should be defended .",11/01/2007
Protesters have been following the Nisshin Maru since Japan began its annual hunt for whales in the Southern Ocean in December .,03/07/2008
Protesters have been following the Nisshin Maru since Japan began its annual hunt for whales in the Southern Ocean in December .,03/07/2008
Protesters have been following the Nisshin Maru since Japan began its annual hunt for whales in the Southern Ocean in December .,03/07/2008
Protesters have been following the Nisshin Maru since Japan began its annual hunt for whales in the Southern Ocean in December .,03/07/2008
Protesters have been following the Nisshin Maru since Japan began its annual hunt for whales in the Southern Ocean in December .,03/07/2008
Protesters have been following the Nisshin Maru since Japan began its annual hunt for whales in the Southern Ocean in December .,03/07/2008
"Tokyo denied Watson 's account , stating that `` warning devices '' were thrown after their ship had been attacked .",03/07/2008
"Tokyo denied Watson 's account , stating that `` warning devices '' were thrown after their ship had been attacked .",03/07/2008
"Tokyo denied Watson 's account , stating that `` warning devices '' were thrown after their ship had been attacked .",03/07/2008
"Tokyo denied Watson 's account , stating that `` warning devices '' were thrown after their ship had been attacked .",03/07/2008
Both New Zealand and Australia have led international protests against the hunting of whales .,03/07/2008
Both New Zealand and Australia have led international protests against the hunting of whales .,03/07/2008
Both New Zealand and Australia have led international protests against the hunting of whales .,03/07/2008
"Last month Australia released film of whale slaughter taken from its customs ship , the Oceanic Viking , and said the footage could be used in a potential international legal challenge to Japan 's whaling activities .",03/07/2008
"Last month Australia released film of whale slaughter taken from its customs ship , the Oceanic Viking , and said the footage could be used in a potential international legal challenge to Japan 's whaling activities .",03/07/2008
"Last month Australia released film of whale slaughter taken from its customs ship , the Oceanic Viking , and said the footage could be used in a potential international legal challenge to Japan 's whaling activities .",03/07/2008
"Last month Australia released film of whale slaughter taken from its customs ship , the Oceanic Viking , and said the footage could be used in a potential international legal challenge to Japan 's whaling activities .",03/07/2008
He says one of his crew members received minor injuries after being hit by a flash grenade .,03/07/2008
He says one of his crew members received minor injuries after being hit by a flash grenade .,03/07/2008
He says one of his crew members received minor injuries after being hit by a flash grenade .,03/07/2008
He says one of his crew members received minor injuries after being hit by a flash grenade .,03/07/2008
Japan also told the Australian Embassy that one of the crew members of the Nisshin Maru had fired a warning shot in the air .,03/07/2008
Japan also told the Australian Embassy that one of the crew members of the Nisshin Maru had fired a warning shot in the air .,03/07/2008
Japan also told the Australian Embassy that one of the crew members of the Nisshin Maru had fired a warning shot in the air .,03/07/2008
Japan also told the Australian Embassy that one of the crew members of the Nisshin Maru had fired a warning shot in the air .,03/07/2008
Japan also told the Australian Embassy that one of the crew members of the Nisshin Maru had fired a warning shot in the air .,03/07/2008
Japan also told the Australian Embassy that one of the crew members of the Nisshin Maru had fired a warning shot in the air .,03/07/2008
Japan also told the Australian Embassy that one of the crew members of the Nisshin Maru had fired a warning shot in the air .,03/07/2008
"Japan claimed that four crew members of the Nisshin Maru were injured in the confrontation , but Watson denied this .",03/07/2008
"Japan claimed that four crew members of the Nisshin Maru were injured in the confrontation , but Watson denied this .",03/07/2008
"Japan claimed that four crew members of the Nisshin Maru were injured in the confrontation , but Watson denied this .",03/07/2008
"Japan claimed that four crew members of the Nisshin Maru were injured in the confrontation , but Watson denied this .",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"Glenn Inwood , spokesman for the Japanese whalers , told ABC Radio : `` Any claim from Paul Watson that he was fired at with a gun and has a bullet lodged in his bulletproof vest is absolutely false . ''",03/07/2008
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"The confrontation was settled when Greenpeace accepted that a ship of the French Navy , the oceanic tug Abeille Flandre , escort her to another harbour for supply , before leaving for Spain .",08/24/2006
"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",08/24/2006
"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",08/24/2006
"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",08/24/2006
"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",08/24/2006
"After blockading the ship , the fishermen blockaded the commercial harbour of Marseille , blocking traffic of passengers .",08/24/2006
